ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET002090,CUST090691,ATM Withdrawal Failed,2025-01-22,6
TICKET002091,CUST015528,Mobile App Issues,2024-07-20,3
TICKET002092,CUST090747,Poor Customer Service,2024-04-25,4
TICKET002093,CUST093327,Account Locked,2024-11-21,5
TICKET002094,CUST055717,Card Not Working,2024-05-27,6
TICKET002095,CUST058828,Mobile App Issues,2024-11-14,1
TICKET002096,CUST031925,Unauthorized Transaction,2024-05-13,7
TICKET002097,CUST091266,ATM Withdrawal Failed,2024-08-18,4
TICKET002098,CUST062617,Poor Customer Service,2024-09-28,4
TICKET002099,CUST023336,Account Locked,2024-07-03,3
TICKET002100,CUST074327,Loan Application Rejected,2025-02-16,5
TICKET002101,CUST022065,Unauthorized Transaction,2025-03-04,4
TICKET002102,CUST033089,Unauthorized Transaction,2025-03-12,10
TICKET002103,CUST023241,Poor Customer Service,2024-07-24,1
TICKET002104,CUST041251,Delayed Refund,2025-01-10,4
TICKET002105,CUST068582,Loan Application Rejected,2024-06-04,6
TICKET002106,CUST060812,Loan Application Rejected,2024-05-05,2
TICKET002107,CUST078407,Card Not Working,2025-01-07,10
TICKET002108,CUST016381,Poor Customer Service,2024-09-29,1
TICKET002109,CUST018906,Poor Customer Service,2024-10-22,1
TICKET002110,CUST032459,Account Locked,2024-05-16,7
TICKET002111,CUST099959,Poor Customer Service,2025-01-09,0
TICKET002112,CUST032791,Poor Customer Service,2024-11-14,6
TICKET002113,CUST018471,KYC Verification Delay,2024-07-11,3
TICKET002114,CUST037686,Loan Application Rejected,2024-07-22,7
TICKET002115,CUST033840,Incorrect Charges,2024-08-17,5
TICKET002116,CUST064728,Unauthorized Transaction,2024-10-29,10
TICKET002117,CUST046629,ATM Withdrawal Failed,2024-06-26,3
TICKET002118,CUST094054,KYC Verification Delay,2024-05-27,9
TICKET002119,CUST067522,Poor Customer Service,2024-05-20,7
TICKET002120,CUST047927,Mobile App Issues,2024-08-09,1
TICKET002121,CUST008203,Delayed Refund,2025-04-06,9
TICKET002122,CUST064863,Unauthorized Transaction,2024-05-12,2
TICKET002123,CUST050560,Card Not Working,2024-12-26,9
TICKET002124,CUST094187,KYC Verification Delay,2024-11-08,9
TICKET002125,CUST077476,Poor Customer Service,2024-10-06,8
TICKET002126,CUST075055,Loan Application Rejected,2025-01-09,2
TICKET002127,CUST060020,KYC Verification Delay,2024-05-17,1
TICKET002128,CUST052896,Incorrect Charges,2024-11-24,8
TICKET002129,CUST057582,Incorrect Charges,2024-08-30,8
TICKET002130,CUST042506,Loan Application Rejected,2024-08-27,7
TICKET002131,CUST090923,Loan Application Rejected,2024-11-08,3
TICKET002132,CUST054374,Unauthorized Transaction,2024-06-13,10
TICKET002133,CUST074592,Mobile App Issues,2024-08-10,8
TICKET002134,CUST041079,Unauthorized Transaction,2024-09-05,5
TICKET002135,CUST040398,Incorrect Charges,2025-01-26,8
TICKET002136,CUST016508,Mobile App Issues,2024-05-14,4
TICKET002137,CUST050506,Account Locked,2024-12-26,10
TICKET002138,CUST075559,Account Locked,2025-04-10,6
TICKET002139,CUST071662,Delayed Refund,2024-09-04,1
TICKET002140,CUST007328,ATM Withdrawal Failed,2025-02-07,4
TICKET002141,CUST089053,KYC Verification Delay,2024-12-30,10
TICKET002142,CUST070079,Delayed Refund,2024-06-24,2
TICKET002143,CUST036888,Mobile App Issues,2024-12-27,0
TICKET002144,CUST038945,Poor Customer Service,2024-10-07,7
TICKET002145,CUST094396,Incorrect Charges,2024-10-16,8
TICKET002146,CUST031547,Unauthorized Transaction,2024-12-30,9
TICKET002147,CUST082275,Mobile App Issues,2025-04-12,7
TICKET002148,CUST066367,Card Not Working,2024-06-16,1
TICKET002149,CUST029951,Poor Customer Service,2025-02-04,0
TICKET002150,CUST077057,Account Locked,2025-01-10,4
TICKET002151,CUST086996,Mobile App Issues,2024-10-02,9
TICKET002152,CUST080987,Poor Customer Service,2025-02-07,1
TICKET002153,CUST038537,ATM Withdrawal Failed,2024-10-06,0
TICKET002154,CUST017878,KYC Verification Delay,2025-02-15,7
TICKET002155,CUST087613,Poor Customer Service,2025-02-23,8
TICKET002156,CUST072346,Unauthorized Transaction,2025-03-11,5
TICKET002157,CUST009477,Account Locked,2024-10-26,7
TICKET002158,CUST033341,Loan Application Rejected,2024-12-09,3
TICKET002159,CUST090990,Unauthorized Transaction,2025-04-09,8
TICKET002160,CUST055653,Unauthorized Transaction,2024-07-29,10
TICKET002161,CUST024544,Card Not Working,2024-07-15,9
TICKET002162,CUST049789,ATM Withdrawal Failed,2024-05-31,1
TICKET002163,CUST044870,Mobile App Issues,2024-11-16,10
TICKET002164,CUST084164,Loan Application Rejected,2024-09-18,6
TICKET002165,CUST005705,Incorrect Charges,2024-06-26,1
TICKET002166,CUST076123,Card Not Working,2024-05-25,6
TICKET002167,CUST097846,Poor Customer Service,2024-05-26,0
TICKET002168,CUST064791,Unauthorized Transaction,2024-05-16,2
TICKET002169,CUST055414,KYC Verification Delay,2024-07-01,9
TICKET002170,CUST077742,ATM Withdrawal Failed,2025-03-13,7
TICKET002171,CUST054764,Mobile App Issues,2024-12-14,7
TICKET002172,CUST090995,Delayed Refund,2025-03-11,3
TICKET002173,CUST027570,Incorrect Charges,2024-10-24,2
TICKET002174,CUST021150,Incorrect Charges,2024-12-10,8
TICKET002175,CUST013372,Loan Application Rejected,2025-01-06,3
TICKET002176,CUST072663,Loan Application Rejected,2024-08-09,1
TICKET002177,CUST089506,Poor Customer Service,2024-08-12,9
TICKET002178,CUST056787,KYC Verification Delay,2025-02-07,1
TICKET002179,CUST066292,Card Not Working,2024-10-31,5
TICKET002180,CUST036423,KYC Verification Delay,2024-08-09,3
TICKET002181,CUST088540,KYC Verification Delay,2024-09-27,2
TICKET002182,CUST015665,Poor Customer Service,2025-02-13,7
TICKET002183,CUST000657,KYC Verification Delay,2024-04-26,0
TICKET002184,CUST062458,Loan Application Rejected,2025-04-12,8
TICKET002185,CUST021686,Incorrect Charges,2024-08-24,1
TICKET002186,CUST033200,Poor Customer Service,2025-02-06,6
TICKET002187,CUST022838,Delayed Refund,2024-06-01,9
TICKET002188,CUST066163,ATM Withdrawal Failed,2025-04-16,3
TICKET002189,CUST006719,Mobile App Issues,2025-01-25,6
TICKET002190,CUST036399,Unauthorized Transaction,2024-07-09,4
TICKET002191,CUST067279,Card Not Working,2024-11-29,3
TICKET002192,CUST045527,Mobile App Issues,2025-03-16,10
TICKET002193,CUST016722,Incorrect Charges,2024-08-24,1
TICKET002194,CUST097141,ATM Withdrawal Failed,2024-04-24,2
TICKET002195,CUST029281,Poor Customer Service,2024-09-13,3
TICKET002196,CUST057662,Loan Application Rejected,2024-12-10,2
TICKET002197,CUST055667,Account Locked,2024-06-10,8
TICKET002198,CUST085696,Delayed Refund,2024-11-02,5
TICKET002199,CUST011613,Account Locked,2025-01-11,4
TICKET002200,CUST008201,Unauthorized Transaction,2025-04-05,1
TICKET002201,CUST018203,Card Not Working,2025-04-05,6
TICKET002202,CUST031744,Account Locked,2025-03-23,0
TICKET002203,CUST082795,Loan Application Rejected,2024-12-25,10
TICKET002204,CUST028428,Card Not Working,2024-05-14,4
TICKET002205,CUST006131,KYC Verification Delay,2024-11-06,4
TICKET002206,CUST022962,Incorrect Charges,2024-09-28,5
TICKET002207,CUST081453,Loan Application Rejected,2024-04-26,2
TICKET002208,CUST033848,ATM Withdrawal Failed,2024-10-11,6
TICKET002209,CUST037434,Unauthorized Transaction,2024-12-15,6
TICKET002210,CUST072087,Mobile App Issues,2024-06-02,9
TICKET002211,CUST086773,Card Not Working,2025-01-30,8
TICKET002212,CUST097080,Delayed Refund,2024-06-13,10
TICKET002213,CUST014327,Mobile App Issues,2025-04-09,2
TICKET002214,CUST010220,Unauthorized Transaction,2024-06-19,10
TICKET002215,CUST070627,Mobile App Issues,2024-05-02,9
TICKET002216,CUST046549,Delayed Refund,2024-05-02,4
TICKET002217,CUST077931,Delayed Refund,2024-05-14,9
TICKET002218,CUST067582,KYC Verification Delay,2024-05-27,4
TICKET002219,CUST088074,Incorrect Charges,2024-06-07,4
TICKET002220,CUST069674,Account Locked,2024-06-14,4
TICKET002221,CUST051516,Card Not Working,2025-04-13,1
TICKET002222,CUST027495,Loan Application Rejected,2024-09-04,9
TICKET002223,CUST079608,Unauthorized Transaction,2024-05-29,3
TICKET002224,CUST036174,Loan Application Rejected,2024-12-02,8
TICKET002225,CUST027657,Card Not Working,2024-06-06,1
TICKET002226,CUST021764,Unauthorized Transaction,2024-11-15,9
TICKET002227,CUST067992,Poor Customer Service,2025-02-03,2
TICKET002228,CUST043069,Unauthorized Transaction,2024-05-04,8
TICKET002229,CUST090159,Poor Customer Service,2024-09-29,6
TICKET002230,CUST099226,KYC Verification Delay,2025-01-22,1
TICKET002231,CUST086277,Account Locked,2024-07-09,3
TICKET002232,CUST039417,Mobile App Issues,2024-11-09,7
TICKET002233,CUST083218,Poor Customer Service,2025-02-18,9
TICKET002234,CUST049158,ATM Withdrawal Failed,2024-10-25,5
TICKET002235,CUST033041,ATM Withdrawal Failed,2024-05-20,10
TICKET002236,CUST051884,Incorrect Charges,2024-06-14,6
TICKET002237,CUST005473,Poor Customer Service,2024-06-14,7
TICKET002238,CUST077343,Account Locked,2025-02-28,8
TICKET002239,CUST096350,KYC Verification Delay,2024-09-13,10
TICKET002240,CUST024041,Card Not Working,2024-09-16,8
TICKET002241,CUST015732,Unauthorized Transaction,2025-04-13,7
TICKET002242,CUST096574,Poor Customer Service,2025-04-13,7
TICKET002243,CUST081659,Poor Customer Service,2025-01-21,2
TICKET002244,CUST046734,Delayed Refund,2024-04-26,7
TICKET002245,CUST066696,KYC Verification Delay,2024-10-22,9
TICKET002246,CUST049759,Poor Customer Service,2024-08-14,9
TICKET002247,CUST088976,Account Locked,2024-12-01,1
TICKET002248,CUST030121,ATM Withdrawal Failed,2024-08-07,10
TICKET002249,CUST092221,KYC Verification Delay,2024-09-21,9
TICKET002250,CUST080899,Poor Customer Service,2024-06-04,10
TICKET002251,CUST002476,Card Not Working,2024-08-17,4
TICKET002252,CUST031530,Poor Customer Service,2024-11-03,3
TICKET002253,CUST068914,Card Not Working,2024-05-09,10
TICKET002254,CUST072298,Loan Application Rejected,2024-10-24,8
TICKET002255,CUST082850,Mobile App Issues,2025-01-22,10
TICKET002256,CUST085604,Unauthorized Transaction,2024-08-19,8
TICKET002257,CUST099326,Unauthorized Transaction,2024-05-30,1
TICKET002258,CUST001846,Account Locked,2024-09-29,0
TICKET002259,CUST039002,Poor Customer Service,2025-02-10,5
TICKET002260,CUST032312,ATM Withdrawal Failed,2025-02-23,7
TICKET002261,CUST006108,Poor Customer Service,2024-12-25,10
TICKET002262,CUST002067,KYC Verification Delay,2025-03-15,9
TICKET002263,CUST064419,Card Not Working,2024-07-17,5
TICKET002264,CUST023570,Account Locked,2025-02-13,5
TICKET002265,CUST066763,Account Locked,2024-08-03,6
TICKET002266,CUST021500,Poor Customer Service,2024-07-23,1
TICKET002267,CUST041417,Loan Application Rejected,2024-12-13,3
TICKET002268,CUST042991,Incorrect Charges,2025-01-07,3
TICKET002269,CUST078104,Poor Customer Service,2024-07-01,7
TICKET002270,CUST045575,ATM Withdrawal Failed,2025-02-06,10
TICKET002271,CUST064978,KYC Verification Delay,2024-05-24,6
TICKET002272,CUST044729,ATM Withdrawal Failed,2024-08-17,5
TICKET002273,CUST061476,Loan Application Rejected,2024-05-29,0
TICKET002274,CUST047634,Unauthorized Transaction,2024-08-12,8
TICKET002275,CUST029169,KYC Verification Delay,2024-07-14,1
TICKET002276,CUST040251,Incorrect Charges,2025-04-17,3
TICKET002277,CUST014501,Incorrect Charges,2024-08-01,6
TICKET002278,CUST006156,Delayed Refund,2025-03-09,2
TICKET002279,CUST033748,Loan Application Rejected,2025-01-01,4
TICKET002280,CUST034202,Loan Application Rejected,2024-10-01,1
TICKET002281,CUST087881,Unauthorized Transaction,2025-01-20,8
TICKET002282,CUST014258,Poor Customer Service,2025-01-17,6
TICKET002283,CUST026700,Poor Customer Service,2024-05-05,3
TICKET002284,CUST090049,KYC Verification Delay,2025-01-19,0
TICKET002285,CUST007905,Poor Customer Service,2024-07-24,10
TICKET002286,CUST098334,KYC Verification Delay,2024-06-20,1
TICKET002287,CUST055496,Card Not Working,2024-08-15,4
TICKET002288,CUST026814,ATM Withdrawal Failed,2025-04-17,2
TICKET002289,CUST033968,KYC Verification Delay,2024-08-13,6
TICKET002290,CUST019951,Poor Customer Service,2024-05-07,6
TICKET002291,CUST020141,Delayed Refund,2024-12-20,2
TICKET002292,CUST062517,Card Not Working,2025-03-28,3
TICKET002293,CUST096006,Loan Application Rejected,2024-08-17,1
TICKET002294,CUST018924,Card Not Working,2024-04-24,5
TICKET002295,CUST007906,Delayed Refund,2025-03-31,4
TICKET002296,CUST001595,Loan Application Rejected,2024-09-12,0
TICKET002297,CUST013114,KYC Verification Delay,2024-07-03,7
TICKET002298,CUST074997,ATM Withdrawal Failed,2024-05-09,0
TICKET002299,CUST087368,Delayed Refund,2024-11-17,10
TICKET002300,CUST093940,Mobile App Issues,2024-10-31,10
TICKET002301,CUST073903,Delayed Refund,2024-05-14,6
TICKET002302,CUST009233,Incorrect Charges,2024-12-31,7
TICKET002303,CUST093118,Account Locked,2024-11-11,1
TICKET002304,CUST027186,Mobile App Issues,2024-05-19,9
TICKET002305,CUST042794,KYC Verification Delay,2025-03-16,3
TICKET002306,CUST042950,Loan Application Rejected,2024-05-12,10
TICKET002307,CUST078673,Poor Customer Service,2024-11-15,1
TICKET002308,CUST083295,Loan Application Rejected,2024-05-21,6
TICKET002309,CUST058225,Delayed Refund,2024-08-24,3
TICKET002310,CUST073347,Mobile App Issues,2024-10-03,1
TICKET002311,CUST062518,ATM Withdrawal Failed,2025-01-11,4
TICKET002312,CUST068332,Delayed Refund,2024-11-10,8
TICKET002313,CUST054479,Loan Application Rejected,2024-08-21,1
TICKET002314,CUST069732,Incorrect Charges,2024-09-17,2
TICKET002315,CUST061826,Mobile App Issues,2024-10-11,5
TICKET002316,CUST037683,Loan Application Rejected,2024-10-23,7
TICKET002317,CUST054938,Poor Customer Service,2025-04-04,9
TICKET002318,CUST092605,Card Not Working,2024-05-18,7
TICKET002319,CUST092758,Mobile App Issues,2024-05-28,0
TICKET002320,CUST097674,Loan Application Rejected,2024-08-31,10
TICKET002321,CUST099202,Loan Application Rejected,2024-10-24,3
TICKET002322,CUST070876,KYC Verification Delay,2024-10-23,4
TICKET002323,CUST031106,Loan Application Rejected,2024-04-25,4
TICKET002324,CUST043144,Incorrect Charges,2024-10-22,5
TICKET002325,CUST088862,ATM Withdrawal Failed,2024-08-01,10
TICKET002326,CUST056531,ATM Withdrawal Failed,2024-09-18,5
TICKET002327,CUST010282,Loan Application Rejected,2025-04-11,1
TICKET002328,CUST011138,Mobile App Issues,2024-04-28,6
TICKET002329,CUST078598,Account Locked,2024-09-07,0
TICKET002330,CUST047275,Poor Customer Service,2024-12-06,4
TICKET002331,CUST005923,KYC Verification Delay,2024-12-05,10
TICKET002332,CUST078865,Poor Customer Service,2024-11-26,1
TICKET002333,CUST088259,Loan Application Rejected,2024-08-09,0
TICKET002334,CUST050197,KYC Verification Delay,2025-03-17,2
TICKET002335,CUST040923,KYC Verification Delay,2024-11-20,7
TICKET002336,CUST035715,Poor Customer Service,2024-08-10,9
TICKET002337,CUST001739,KYC Verification Delay,2024-06-15,4
TICKET002338,CUST050540,Unauthorized Transaction,2024-05-12,1
TICKET002339,CUST015599,ATM Withdrawal Failed,2024-08-27,3
TICKET002340,CUST080745,Card Not Working,2024-12-14,8
TICKET002341,CUST087111,Loan Application Rejected,2025-03-06,5
TICKET002342,CUST077406,ATM Withdrawal Failed,2025-03-31,2
TICKET002343,CUST037896,Mobile App Issues,2024-11-01,0
TICKET002344,CUST084049,KYC Verification Delay,2024-10-07,4
TICKET002345,CUST023720,Incorrect Charges,2025-04-01,10
TICKET002346,CUST096521,Mobile App Issues,2025-03-08,0
TICKET002347,CUST047813,Unauthorized Transaction,2025-01-09,4
TICKET002348,CUST017596,Mobile App Issues,2024-04-30,8
TICKET002349,CUST009872,Delayed Refund,2024-10-16,2
TICKET002350,CUST075276,Account Locked,2024-08-25,9
TICKET002351,CUST058836,Loan Application Rejected,2024-07-13,10
TICKET002352,CUST035308,Card Not Working,2024-07-24,8
TICKET002353,CUST037974,Mobile App Issues,2025-03-09,3
TICKET002354,CUST098101,Mobile App Issues,2024-12-01,2
TICKET002355,CUST002023,Unauthorized Transaction,2024-08-28,2
TICKET002356,CUST039488,Loan Application Rejected,2024-09-13,9
TICKET002357,CUST039529,Poor Customer Service,2025-02-11,10
TICKET002358,CUST031414,Delayed Refund,2025-03-26,10
TICKET002359,CUST076440,Loan Application Rejected,2025-01-01,9
TICKET002360,CUST051780,Poor Customer Service,2025-03-14,7
TICKET002361,CUST023652,Incorrect Charges,2024-07-03,3
TICKET002362,CUST048875,Card Not Working,2024-09-13,3
TICKET002363,CUST058813,Unauthorized Transaction,2025-04-04,0
TICKET002364,CUST064876,Unauthorized Transaction,2024-12-12,8
TICKET002365,CUST038397,Unauthorized Transaction,2024-11-03,6
TICKET002366,CUST047233,Incorrect Charges,2024-08-01,0
TICKET002367,CUST050503,KYC Verification Delay,2025-04-03,4
TICKET002368,CUST004742,Card Not Working,2024-10-07,5
TICKET002369,CUST060183,Card Not Working,2024-04-25,2
TICKET002370,CUST024753,Incorrect Charges,2025-01-15,9
TICKET002371,CUST038347,Mobile App Issues,2024-06-17,6
TICKET002372,CUST058509,Delayed Refund,2025-03-20,10
TICKET002373,CUST039055,ATM Withdrawal Failed,2024-10-13,4
TICKET002374,CUST030571,ATM Withdrawal Failed,2025-03-09,6
TICKET002375,CUST088138,KYC Verification Delay,2025-01-31,4
TICKET002376,CUST033785,Poor Customer Service,2024-08-10,0
TICKET002377,CUST026383,ATM Withdrawal Failed,2024-10-10,1
TICKET002378,CUST033829,Poor Customer Service,2024-12-29,9
TICKET002379,CUST073562,Unauthorized Transaction,2024-08-18,5
TICKET002380,CUST078113,Account Locked,2024-08-18,7
TICKET002381,CUST060659,Poor Customer Service,2024-12-20,6
TICKET002382,CUST017909,Incorrect Charges,2025-01-02,1
TICKET002383,CUST018221,Poor Customer Service,2025-03-21,5
TICKET002384,CUST043630,Incorrect Charges,2025-03-07,1
TICKET002385,CUST047005,Loan Application Rejected,2025-04-19,4
TICKET002386,CUST046024,Incorrect Charges,2025-01-08,1
TICKET002387,CUST086105,Loan Application Rejected,2025-04-16,2
TICKET002388,CUST017737,Unauthorized Transaction,2024-07-01,5
TICKET002389,CUST033324,Delayed Refund,2024-05-02,8
TICKET002390,CUST017809,Card Not Working,2024-07-02,8
TICKET002391,CUST054942,Card Not Working,2024-08-03,8
TICKET002392,CUST093240,Loan Application Rejected,2024-10-16,9
TICKET002393,CUST063855,Mobile App Issues,2025-03-29,10
TICKET002394,CUST074449,Poor Customer Service,2024-07-21,1
TICKET002395,CUST089339,Card Not Working,2024-08-12,9
TICKET002396,CUST016721,Card Not Working,2024-08-04,8
TICKET002397,CUST019784,Delayed Refund,2024-12-14,2
TICKET002398,CUST005165,Incorrect Charges,2024-11-26,7
TICKET002399,CUST039673,Unauthorized Transaction,2024-06-05,10
TICKET002400,CUST096806,Unauthorized Transaction,2024-05-11,1
TICKET002401,CUST091677,Card Not Working,2024-09-01,4
TICKET002402,CUST088061,Loan Application Rejected,2025-03-31,3
TICKET002403,CUST087822,Poor Customer Service,2024-07-06,3
TICKET002404,CUST021398,KYC Verification Delay,2024-08-11,7
TICKET002405,CUST061866,Unauthorized Transaction,2024-09-10,5
TICKET002406,CUST029315,Incorrect Charges,2024-11-26,3
TICKET002407,CUST068065,Delayed Refund,2025-04-13,8
TICKET002408,CUST002284,Mobile App Issues,2024-10-03,10
TICKET002409,CUST055410,Poor Customer Service,2024-06-18,6
TICKET002410,CUST074821,Card Not Working,2025-01-07,8
TICKET002411,CUST048689,Delayed Refund,2024-12-26,0
TICKET002412,CUST040508,KYC Verification Delay,2024-05-13,9
TICKET002413,CUST060913,Poor Customer Service,2025-02-06,6
TICKET002414,CUST044812,Card Not Working,2024-09-27,8
TICKET002415,CUST084483,Delayed Refund,2025-02-12,4
TICKET002416,CUST075350,Incorrect Charges,2025-02-19,3
TICKET002417,CUST013635,Loan Application Rejected,2024-06-28,4
TICKET002418,CUST050248,Loan Application Rejected,2025-02-12,6
TICKET002419,CUST093164,Delayed Refund,2025-01-01,3
TICKET002420,CUST001817,ATM Withdrawal Failed,2024-12-10,7
TICKET002421,CUST099793,Mobile App Issues,2024-12-23,0
TICKET002422,CUST020717,Unauthorized Transaction,2025-01-01,9
TICKET002423,CUST087045,Unauthorized Transaction,2024-11-29,0
TICKET002424,CUST061051,Poor Customer Service,2025-03-01,8
TICKET002425,CUST079037,Loan Application Rejected,2024-11-28,9
