customer_id,loan_type,amount_utilized,utilization_date,loan_reason,age,total_cost
CUST014441,Personal Loan,413000,2024-12-15,Vjcpm aqw hqt aqwt cvvgpvkqp vjcv yg ockpvckp qrgp eqoowpkecvkqp fwtkpi vjg korngogpvcvkqp rgtkqf,150,496600.0
CUST042027,Home Loan,127000,2025-01-31,Gusvy qy wuh jfuh migynbcha qy wiofx wbywe ion nbun hyq gipcy sio gyhncihyx fumn gihnb,103,153400.0
CUST047952,Loan Against Deposit,565000,2024-10-22,Y mekbt byau je ydvehc oek jxqj oekh lqbkqrbu vuutrqsa yi ixqhut myjx jxu rheqtuh cqdqwucudj juqc,204,679000.0
CUST077921,Education Loan,813000,2025-02-05,Zh vhulrxvob qhhg wr zh frxog vwduw zrunlqj rq wkdw surmhfw lghd zh mrnhg derxw hduolhu,98,976600.0
CUST041189,Credit Card Loan,473000,2024-12-23,Ju xpvme cf bxftpnf jg xf dpvme tubsu xpsljoh po uibu qspkfdu jefb xf kplfe bcpvu fbsmjfs,142,568600.0
CUST027456,Travel Loan,701000,2024-05-20,Gcvrjv vejliv kyrk kyrk kyv lgurkvu gfcztp xlzuvczevj yrmv svve uzjkizslkvu kf rcc uvgrikdvekj,359,842200.0
CUST002046,Travel Loan,592000,2024-09-04,Usxnvi vod wo uxyg drkd dro sxfysmo nodksvc kbo mybbomdvi bopvomdon sx iyeb bomybnc,252,711400.0
CUST033606,Credit Card Loan,945000,2024-11-15,Fcw G uyq rfgligle uc amsjb em dmp y fgic gd rfc ucyrfcp qrywq emmb,180,1135000.0
CUST074352,Credit Card Loan,286000,2024-11-29,Zvokco oxcebo drkd drkd dro zbytomd novsfobklvoc kbo celwsddon li dro ezmywsxq noknvsxo,166,344200.0
CUST013295,Education Loan,773000,2024-11-20,L ilqdoob jrw wlph wr zh frxog kdqj rxw eb wkh ehdfk ehiruh lw jhwv froghu djdlq,175,928600.0
CUST026309,Auto Loan,614000,2024-05-11,Iwuxa sa ywj lhwj okiapdejc sa ykqhz cnwx zejjan okiapeia pdeo saag wjz ywpyd ql lnklanhu,368,886360.0
CUST008556,Business Loan,382000,2025-01-17,Whfg jnagrq gb fnl jr pbhyq fgneg jbexvat ba gung cebwrpg vqrn jr wbxrq nobhg rneyvre,117,459400.0
CUST089181,Medical Loan,59000,2025-01-14,Ohw ph nqrz li zh frxog jr iru d klnh li wkh zhdwkhu vwdbv jrrg,120,71800.0
CUST029002,Credit Card Loan,214000,2024-08-08,Vtyowj wpe xp vyzh esle esp faolepo azwtnj rftopwtypd slgp mppy otdectmfepo ez lww opalcexpyed,279,257800.0
CUST098649,Credit Card Loan,556000,2024-05-12,Uc qfmsjb yppylec y kccrgle rfyr wmsp tyjsyzjc dccbzyai gq qfypcb ugrf rfc zpmybcp kylyeckclr rcyk,367,802840.0
CUST040458,Medical Loan,640000,2024-12-29,Cvk dv befn zw nv tflcu yrex flk sp kyv svrty svwfiv zk xvkj tfcuvi rxrze,136,769000.0
CUST072242,Education Loan,996000,2024-12-31,Max kxjnxlmxw whvnfxgml atox uxxg ikxitkxw tgw matm max bgohbvx wxmtbel tkx vhkkxvmer kxyexvmxw bg rhnk kxvhkwl,134,1196200.0
CUST055342,Auto Loan,444000,2024-05-09,F cfkxiiv dlq qfjb ql tb zlria dl lk x pmlkqxkblrp olxa qofm tfqelrq jrze mixkkfkd,370,641560.0
CUST030209,Top-Up Loan,751000,2025-02-26,Q ewctl tqsm bw qvnwzu gwc bpib bpm cxlibml xwtqkg ocqlmtqvma pidm jmmv lqabzqjcbml bw itt lmxizbumvba,77,902200.0
CUST063927,Travel Loan,550000,2025-01-27,Xi wph qttc lpn idd adcv hxcrt lt rdjas hetcs p apon Hjcspn yjhi qxcvt-lpirwxcv das hwdlh,107,661000.0
CUST096309,Education Loan,884000,2024-06-23,Kv jcu dggp yca vqq nqpi ukpeg yg eqwnf iq hqt c jkmg kh vjg ygcvjgt uvcau iqqf,325,1061800.0
CUST087153,Home Loan,804000,2024-11-23,Ks ofs okowhwbu mcif qcbtwfaohwcb hvoh hvs dfcxsqh rszwjsfopzsg ofs gipawhhsr pm hvs idqcawbu rsorzwbs,172,965800.0
CUST061679,Medical Loan,20000,2025-02-14,Fn bnarxdbuh wnnm cx fn lxdum lqnlt xdc cqjc wnf vxern hxd vnwcrxwnm ujbc vxwcq,89,25000.0
CUST044670,Loan Against Deposit,386000,2024-12-04,Itrs vzmsdc sn rzx vd bntkc rszqs vnqjhmf nm sgzs oqnidbs hcdz vd injdc zants dzqkhdq,161,464200.0
CUST089501,Travel Loan,625000,2024-12-30,Hdwskw wfkmjw lzsl lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,135,751000.0
CUST005408,Education Loan,403000,2025-01-22,Iextlx wh ghm axlbmtmx mh kxtva hnm matm max ikhcxvm wxeboxktuexl tkx lnufbmmxw ur max nivhfbgz wxtwebgx,112,484600.0
CUST001792,Home Loan,769000,2024-09-24,Ufde hlyepo ez dlj hp nzfwo rz zy l dazyelypzfd czlo ecta hteszfe xfns awlyytyr,232,923800.0
CUST020532,Top-Up Loan,580000,2024-08-08,Cqrwtrwp fn bqxdum fn lxdum qjwp xdc kh cqn knjlq knoxan rc pncb lxumna jpjrw,279,697000.0
CUST087219,Medical Loan,723000,2025-03-23,Ozxy bfsyji yt xfd bj htzqi gttp ynhpjyx ktw ymfy htshjwy mfuujsnsl sjcy rtsym,52,868600.0
CUST080801,Loan Against Deposit,427000,2024-12-07,Kv yqwnf dg cyguqog kh yg eqwnf vta vjcv pgy rkbbc rnceg gxgtaqpg mggru tgeqoogpfkpi,158,513400.0
CUST009179,Education Loan,277000,2024-12-11,C ug qlcncha ni ziffiq oj nbun siol wiggyhnm uly chwiljilunyx chni nby zchuf pylmcih iz nby ualyygyhn,154,333400.0
CUST060377,Business Loan,217000,2024-11-03,Wh vog pssb kom hcc zcbu gwbqs ks qcizr uc tcf o vwys wt hvs ksohvsf ghomg uccr,192,261400.0
CUST024587,Business Loan,230000,2024-08-19,Tb pboflrpiv kbba ql tb zlria pqxoq tlohfkd lk qexq molgbzq fabx tb glhba xylrq bxoifbo,268,277000.0
CUST059422,Top-Up Loan,740000,2024-05-25,U ruzmxxk saf fuyq fa iq oagxp ebqzp m xmlk Egzpmk vgef nuzsq-imfotuzs axp etaie,354,889000.0
CUST021201,Medical Loan,964000,2025-03-15,Khb L zdv wklqnlqj zh frxog vwduw zrunlqj rq wkdw surmhfw lghd zh mrnhg derxw hduolhu,60,1157800.0
CUST084787,Auto Loan,671000,2024-07-06,Znlor jr pna cyna fbzrguvat jr pbhyq teno qvaare fbzrgvzr guvf jrrx naq pngpu hc cebcreyl,312,806200.0
CUST051541,Education Loan,866000,2024-04-26,Xuo Y mqi jxydaydw mu sekbt xqdw ekj ro jxu ruqsx ruvehu yj wuji sebtuh qwqyd,383,1249240.0
CUST086834,Travel Loan,536000,2025-04-14,Unc vn twxf ro fn lxdum px xw j byxwcjwnxdb axjm cary frcqxdc vdlq yujwwrwp,30,644200.0
CUST008719,Auto Loan,314000,2024-12-31,Wh vog pssb kom hcc zcbu gwbqs ks qcizr vcgh o gaozz ush-hcushvsf oh am dzoqs hvwg kssysbr,134,377800.0
CUST020150,Loan Against Deposit,708000,2024-09-03,Cqrwtrwp fn bqxdum fn lxdum bynwm j ujih Bdwmjh sdbc krwpn-fjclqrwp xum bqxfb,253,850600.0
CUST055075,Top-Up Loan,134000,2025-03-26,Oek ixekbt tuvydyjubo zeyd mu sekbt xqdw ekj ro jxu ruqsx ruvehu yj wuji sebtuh qwqyd,49,161800.0
CUST094511,Business Loan,593000,2025-02-23,Buj cu adem yv mu sekbt xeij q icqbb wuj-jewujxuh qj co fbqsu jxyi muuaudt,80,712600.0
CUST065877,Loan Against Deposit,991000,2024-06-08,D rjpgy gdfz oj diajmh tjp ocvo ocz mzqdnzy xjiomvxo ozmhn vmz mzqdzrzy viy vxxzkozy,340,1190200.0
CUST039779,Home Loan,766000,2025-03-15,Nbuhe sio zil siol unnyhncih nbun nby ojxunyx jifcws aocxyfchym bupy vyyh xcmnlcvonyx ni uff xyjulngyhnm,60,920200.0
CUST076710,Loan Against Deposit,621000,2024-12-31,Url V jnf guvaxvat jr pbhyq unat bhg ol gur ornpu orsber vg trgf pbyqre ntnva,134,746200.0
CUST028180,Credit Card Loan,252000,2024-05-09,Rc fxdum kn jfnbxvn ro fn lxdum kxxt crltncb oxa cqjc lxwlnac qjyynwrwp wngc vxwcq,370,365080.0
CUST068416,Travel Loan,411000,2024-07-05,Rfdgj bj hfs uqfs xtrjymnsl bj htzqi mfsl tzy gd ymj gjfhm gjktwj ny ljyx htqijw flfns,313,494200.0
CUST009110,Top-Up Loan,85000,2024-06-22,Em izm ieiqbqvo gwcz kwvnqzuibqwv bpib gwcz ditcijtm nmmljiks qa apizml eqbp bpm jzwilmz uiviomumvb bmiu,326,103000.0
CUST020227,Education Loan,832000,2025-04-18,Lt pgt plpxixcv ndjg rdcuxgbpixdc iwpi iwt gtkxhts rdcigpri itgbh pgt gtkxtlts pcs prrteits,26,999400.0
CUST097383,Personal Loan,645000,2024-12-23,Bpivs gwc nwz gwcz ibbmvbqwv bpib itt kwuxtqivkm zmycqzmumvba pidm jmmv ackkmaancttg umb,142,775000.0
CUST056934,Credit Card Loan,624000,2025-03-02,Wtn X lph iwxczxcv lt rdjas ign iwpi ctl exoop eaprt tktgndct ztteh gtrdbbtcsxcv,73,749800.0
CUST032427,Business Loan,784000,2025-04-17,Exm fx dghp by px vhnew mkr matm gxp ibsst ietvx xoxkrhgx dxxil kxvhffxgwbgz,27,941800.0
CUST096242,Credit Card Loan,231000,2024-10-02,Wslhzl luzbyl aoha aoha aol ylcpzlk jvuayhja alytz hyl ylcpldlk huk hjjlwalk,224,278200.0
CUST010036,Education Loan,389000,2024-06-20,Ocvif tjp ajm tjpm vooziodji ocvo tjpm qvgpvwgz azzywvxf dn ncvmzy rdoc ocz wmjvyzm hvivbzhzio ozvh,328,467800.0
CUST044354,Home Loan,753000,2024-12-10,Iq eqduagexk zqqp fa iq oagxp ebqzp m xmlk Egzpmk vgef nuzsq-imfotuzs axp etaie,155,904600.0
CUST061619,Auto Loan,135000,2024-08-04,Zk nflcu sv rnvjfdv zw nv tflcu xirs uzeevi jfdvkzdv kyzj nvvb reu trkty lg gifgvicp,283,163000.0
CUST046716,Travel Loan,816000,2025-03-04,E wi snepejc pk bkhhks ql pdwp pda qlzwpaz lkheyu cqezahejao dwra xaaj zeopnexqpaz pk whh zalwnpiajpo,71,980200.0
CUST087051,Home Loan,834000,2024-04-25,Iq mdq mimufuzs kagd oazrudymfuaz ftmf ftqdq mdq za bqzpuzs ufqye nqradq ftq oxaegdq ar ftue btmeq,384,1203160.0
CUST044939,Personal Loan,990000,2025-04-10,G dglyjjw emr rgkc rm uc amsjb epyz bgllcp qmkcrgkc rfgq ucci ylb ayraf sn npmncpjw,34,1189000.0
CUST060994,Travel Loan,397000,2024-07-27,T hzfwo wtvp ez tyqzcx jzf esle hp xltyelty zapy nzxxfytnletzy ofctyr esp txawpxpyeletzy apctzo,291,477400.0
CUST087425,Personal Loan,199000,2024-05-19,B phnew ebdx mh bgyhkf rhn matm max kxoblxw vhgmktvm mxkfl tkx kxobxpxw tgw tvvximxw,360,239800.0
CUST086093,Personal Loan,132000,2024-05-11,Wpe xp vyzh tq hp nzfwo delce hzcvtyr zy esle aczupne topl hp uzvpo lmzfe plcwtpc,368,192280.0
CUST082794,Travel Loan,142000,2024-10-01,G umsjb jgic rm gldmpk wms rfyr rfc snbyrcb nmjgaw esgbcjglcq fytc zccl bgqrpgzsrcb rm yjj bcnyprkclrq,225,171400.0
CUST081767,Credit Card Loan,175000,2025-01-18,Qy uly uqucncha siol wihzclguncih nbun siol pufouvfy zyyxvuwe cm mbulyx qcnb nby vliuxyl guhuaygyhn nyug,116,211000.0
CUST005928,Auto Loan,560000,2024-07-21,Hdwskw wfkmjw lzsl lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,297,673000.0
CUST062121,Credit Card Loan,893000,2024-05-01,Sd rkc loox gki dyy vyxq csxmo go myevn dbi drkd xog zsjjk zvkmo ofobiyxo uoozc bomywwoxnsxq,378,1288120.0
CUST090111,Auto Loan,451000,2024-09-06,Omrhpc pix qi orsa xlex epp gsqtpmergi viuymviqirxw lezi fiir wyggiwwjyppc qix,250,542200.0
CUST025456,Top-Up Loan,440000,2025-04-10,Ks gsfwcigzm bssr hc ks qcizr pccy hwqyshg tcf hvoh qcbqsfh voddsbwbu bslh acbhv,34,529000.0
CUST057221,Credit Card Loan,614000,2024-07-17,Xi ldjas qt plthdbt xu lt rdjas hetcs p apon Hjcspn yjhi qxcvt-lpirwxcv das hwdlh,301,737800.0
CUST088496,Loan Against Deposit,567000,2024-06-13,Xnt rgntkc cdehmhsdkx inhm vd bntkc gzmf nts ax sgd adzbg adenqd hs fdsr bnkcdq zfzhm,335,681400.0
CUST074509,Medical Loan,731000,2024-11-27,Cqoru mu sqd fbqd iecujxydw mu sekbt whqr tydduh iecujycu jxyi muua qdt sqjsx kf fhefuhbo,168,878200.0
CUST025762,Medical Loan,97000,2024-06-28,Matgd rhn yhk rhnk tmmxgmbhg matm max bgohbvx wxmtbel tkx vhkkxvmer kxyexvmxw bg rhnk kxvhkwl,320,117400.0
CUST059742,Top-Up Loan,852000,2024-11-18,H ehmzkkx fns shld sn vd bntkc rszqs vnqjhmf nm sgzs oqnidbs hcdz vd injdc zants dzqkhdq,177,1023400.0
CUST010956,Travel Loan,129000,2025-03-05,Czt D rvn ocdifdib rz xjpgy bj ji v nkjiovizjpn mjvy omdk rdocjpo hpxc kgviidib,70,155800.0
CUST058198,Business Loan,273000,2025-02-26,Fq tlria yb dobxqiv xmmobzfxqba fc qexq qeb obsfpba zlkqoxzq qbojp xob obsfbtba xka xzzbmqba,77,328600.0
CUST013069,Credit Card Loan,345000,2025-02-21,Drkxu iye pyb iyeb kddoxdsyx drkd kvv mywzvskxmo boaesbowoxdc rkfo loox cemmoccpevvi wod,82,415000.0
CUST085928,Medical Loan,586000,2024-06-29,X pb lgxixcv id udaadl je iwpi iwtgt pgt cd etcsxcv xitbh qtudgt iwt radhjgt du iwxh ewpht,319,704200.0
CUST071100,Education Loan,754000,2024-06-27,Rpuksf sla tl ruvd aoha fvby chsbhisl mllkihjr pz zohylk dpao aol iyvhkly thuhnltlua alht,321,905800.0
CUST076309,Auto Loan,358000,2024-09-09,Wkdqn brx iru brxu dwwhqwlrq wkdw zh pdlqwdlq rshq frppxqlfdwlrq gxulqj wkh lpsohphqwdwlrq shulrg,247,430600.0
CUST048629,Home Loan,104000,2024-04-26,Mabgdbgz px lahnew px vhnew vaxvd hnm matm gxp fhobx rhn fxgmbhgxw etlm fhgma,383,151960.0
CUST038733,Medical Loan,839000,2024-12-19,Ks gvcizr offobus o asshwbu hvoh hvs fsjwgsr qcbhfoqh hsfag ofs fsjwsksr obr oqqsdhsr,146,1007800.0
CUST025177,Loan Against Deposit,111000,2024-06-05,Uibol zpv gps zpvs buufoujpo uibu bmm dpnqmjbodf sfrvjsfnfout ibwf cffo tvddfttgvmmz nfu,343,134200.0
CUST056029,Business Loan,570000,2024-10-16,Pnsiqd qjy rj pstb ymfy dtzw afqzfgqj kjjigfhp nx xmfwji bnym ymj gwtfijw rfsfljrjsy yjfr,210,685000.0
CUST017068,Loan Against Deposit,878000,2025-03-21,Axr B ptl mabgdbgz px vhnew mkr matm gxp ibsst ietvx xoxkrhgx dxxil kxvhffxgwbgz,54,1054600.0
CUST024220,Medical Loan,469000,2024-07-21,Q iu ezqbqvo bw nwttwe cx bpib bpm qvdwqkm lmbiqta izm kwzzmkbtg zmntmkbml qv gwcz zmkwzla,297,563800.0
CUST051996,Medical Loan,345000,2024-11-07,Xuo Y mqi jxydaydw mu sekbt we veh q xyau yv jxu muqjxuh ijqoi weet,188,415000.0
CUST006759,Credit Card Loan,949000,2024-08-24,Dzsogs rc bch vsgwhohs hc fsoqv cih hvoh hvs idrohsr dczwqm uiwrszwbsg vojs pssb rwghfwpihsr hc ozz rsdofhasbhg,263,1139800.0
CUST004006,Medical Loan,911000,2025-04-20,Q iu ezqbqvo bw nwttwe cx bpib bpm zmdqaml kwvbzikb bmzua izm zmdqmeml ivl ikkmxbml,24,1094200.0
CUST012686,Loan Against Deposit,700000,2024-08-06,T qtylwwj rze etxp ez hp nzfwo rclm otyypc dzxpetxp estd hppv lyo nlens fa aczapcwj,281,841000.0
CUST039583,Credit Card Loan,165000,2025-01-19,Cyrnfr qb abg urfvgngr gb ernpu bhg gung nyy pbzcyvnapr erdhverzragf unir orra fhpprffshyyl zrg,115,199000.0
CUST089963,Top-Up Loan,151000,2024-04-23,Lzsfc qgm xgj qgmj sllwflagf lzsl lzw kuzwvmdwv laewdafw xgj lzw hjgbwul jwesafk mfuzsfywv,386,219640.0
CUST071020,Credit Card Loan,222000,2024-11-26,Fq tlria yb xtbpljb fc tb zlria pqxoq tlohfkd lk qexq molgbzq fabx tb glhba xylrq bxoifbo,169,267400.0
CUST097304,Auto Loan,38000,2025-03-15,Sio mbiofx xyzchcnyfs dich qy wiofx wbywe ion nbun hyq gipcy sio gyhncihyx fumn gihnb,60,46600.0
CUST040230,Top-Up Loan,898000,2025-03-13,Uibol zpv gps zpvs buufoujpo uibu uif vqebufe qpmjdz hvjefmjoft ibwf cffo ejtusjcvufe up bmm efqbsunfout,62,1078600.0
CUST039921,Education Loan,600000,2025-01-02,U iagxp xuwq fa uzrady kag ftmf ftqdq mdq za bqzpuzs ufqye nqradq ftq oxaegdq ar ftue btmeq,132,721000.0
CUST019501,Education Loan,33000,2025-01-18,Ow kwjagmkdq fwwv lg ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,116,40600.0
CUST089929,Auto Loan,793000,2025-02-13,Iwt gtfjthits sdrjbtcih wpkt qttc egtepgts pcs iwpi paa rdbeaxpcrt gtfjxgtbtcih wpkt qttc hjrrthhujaan bti,90,952600.0
CUST034672,Personal Loan,48000,2024-12-29,Xqf yq wzai ur iq oagxp sa rad m tuwq ur ftq iqmftqd efmke saap,136,58600.0
CUST026072,Auto Loan,102000,2024-10-08,Domn quhnyx ni mus qy wiofx nls nbun hyq jcttu jfuwy ypylsihy eyyjm lywiggyhxcha,218,123400.0
CUST005258,Personal Loan,70000,2024-10-31,W kcizr zwys hc wbtcfa mci hvoh mcif qcaasbhg ofs wbqcfdcfohsr wbhc hvs twboz jsfgwcb ct hvs oufssasbh,195,85000.0
CUST030883,Top-Up Loan,967000,2025-04-08,Qb ewctl jm ozmibtg ixxzmkqibml qn bpib gwcz kwuumvba izm qvkwzxwzibml qvbw bpm nqvit dmzaqwv wn bpm iozmmumvb,36,1161400.0
CUST007671,Medical Loan,558000,2024-10-20,Znotqotm ck ynuarj ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,206,670600.0
CUST046660,Education Loan,315000,2025-01-30,Te hzfwo mp rcplewj laacpntlepo tq esle esp cpgtdpo nzyeclne epcxd lcp cpgtphpo lyo lnnpaepo,104,379000.0
CUST092759,Auto Loan,601000,2024-07-31,Sd gyevn lo qbokdvi kzzbomskdon sp drkd kvv mywzvskxmo boaesbowoxdc rkfo loox cemmoccpevvi wod,287,722200.0
CUST053699,Home Loan,351000,2025-04-04,Mu iuhyekibo duut je mu sekbt ifudt q bqpo Ikdtqo zkij rydwu-mqjsxydw ebt ixemi,40,422200.0
CUST003371,Medical Loan,628000,2024-07-16,N btzqi qnpj yt nsktwr dtz ymfy ymj wjanxji htsywfhy yjwrx fwj wjanjbji fsi fhhjuyji,302,754600.0
CUST086422,Personal Loan,475000,2024-12-27,Ck ykxouayre tkkj zu ck iuarj yvktj g rgfe Yatjge payz hotmk-cgzinotm urj ynucy,138,571000.0
CUST038202,Travel Loan,171000,2024-09-10,Lt htgxdjhan ctts id lt rdjas ign iwpi ctl exoop eaprt tktgndct ztteh gtrdbbtcsxcv,246,206200.0
CUST073322,Loan Against Deposit,742000,2024-05-30,Rfgligle uc qfmsjb uc amsjb afcai msr rfyr lcu kmtgc wms kclrgmlcb jyqr kmlrf,349,891400.0
CUST085343,Credit Card Loan,382000,2025-02-16,Mx lew fiir aec xss psrk wmrgi ai gsyph wxevx asvomrk sr xlex tvsnigx mhie ai nsoih efsyx ievpmiv,87,459400.0
CUST016440,Medical Loan,734000,2024-10-18,Hap ia gjks eb sa ykqhz dkop w oiwhh cap-pkcapdan wp iu lhwya pdeo saagajz,208,881800.0
CUST088017,Medical Loan,664000,2025-04-03,Ep dwo xaaj swu pkk hkjc oejya sa ykqhz ydayg kqp pdwp jas ikrea ukq iajpekjaz hwop ikjpd,41,797800.0
CUST037940,Education Loan,75000,2024-09-25,Sgzmj xnt enq xntq zssdmshnm sgzs zkk bnlokhzmbd qdpthqdldmsr gzud addm rtbbdrretkkx lds,231,91000.0
CUST084941,Business Loan,278000,2024-05-19,Ju xpvme cf bxftpnf jg xf dpvme difdl pvu uibu ofx npwjf zpv nfoujpofe mbtu npoui,360,334600.0
CUST052453,Auto Loan,879000,2024-11-30,Oek ixekbt tuvydyjubo zeyd mu sekbt sxusa ekj jxqj dum celyu oek cudjyedut bqij cedjx,165,1055800.0
CUST029792,Travel Loan,622000,2024-05-12,E skqhz hega pk ejbkni ukq pdwp ukqn ykiiajpo wna ejyknlknwpaz ejpk pda bejwh ranoekj kb pda wcnaaiajp,367,897880.0
CUST001432,Education Loan,856000,2024-08-28,Oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,259,1028200.0
CUST076478,Education Loan,237000,2024-07-21,Yg ctg cyckvkpi aqwt eqphktocvkqp vjcv vjg rtqlgev fgnkxgtcdngu ctg uwdokvvgf da vjg wreqokpi fgcfnkpg,297,285400.0
CUST069292,Medical Loan,427000,2024-11-15,Ju xpvme cf bxftpnf jg xf dpvme cppl ujdlfut gps uibu dpodfsu ibqqfojoh ofyu npoui,180,513400.0
CUST041266,Education Loan,518000,2024-11-01,Vd rdqhntrkx mddc sn vd bntkc rodmc z kzyx Rtmczx itrs ahmfd-vzsbghmf nkc rgnvr,194,622600.0
CUST000641,Credit Card Loan,524000,2024-06-04,Ep dwo xaaj swu pkk hkjc oejya sa ykqhz pnu pdwp jas levvw lhwya aranukja gaalo naykiiajzejc,344,629800.0
CUST038636,Travel Loan,882000,2024-09-16,Rpuksf sla tl ruvd aoha aol pucvpjl klahpsz hyl jvyyljasf ylmsljalk pu fvby yljvykz,240,1059400.0
CUST058625,Loan Against Deposit,94000,2024-12-11,Jr fubhyq neenatr n zrrgvat gung gurer ner ab craqvat vgrzf orsber gur pybfher bs guvf cunfr,154,113800.0
CUST056321,Credit Card Loan,311000,2025-03-09,Zk nflcu sv xivrkcp rggivtzrkvu zw kyrk kyv jtyvulcvu kzdvczev wfi kyv gifavtk ivdrzej letyrexvu,66,374200.0
CUST097637,Top-Up Loan,175000,2024-05-13,N fr bwnynsl yt ktqqtb zu ymfy ymj uwtojhy ijqnajwfgqjx fwj xzgrnyyji gd ymj zuhtrnsl ijfiqnsj,366,254200.0
CUST022335,Education Loan,765000,2025-02-02,Nv jyflcu riirexv r dvvkzex kyrk kyv ivmzjvu tfekirtk kvidj riv ivmzvnvu reu rttvgkvu,101,919000.0
CUST032705,Home Loan,42000,2024-09-28,Xf bsf bxbjujoh zpvs dpogjsnbujpo uibu uif qspkfdu efmjwfsbcmft bsf tvcnjuufe cz uif vqdpnjoh efbemjof,228,51400.0
CUST010292,Medical Loan,828000,2024-11-01,O gs cxozotm zu lurruc av zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,194,994600.0
CUST086482,Credit Card Loan,860000,2025-02-04,Itrs vzmsdc sn rzx vd bntkc gzmf nts ax sgd adzbg adenqd hs fdsr bnkcdq zfzhm,99,1033000.0
CUST046581,Business Loan,735000,2025-01-22,Go cryevn kbbkxqo k woodsxq drkd dro cmronevon dswovsxo pyb dro zbytomd bowksxc exmrkxqon,112,883000.0
CUST025187,Credit Card Loan,911000,2024-10-07,Gur erdhrfgrq qbphzragf unir orra cercnerq naq gung gur cebwrpg qryvirenoyrf ner fhozvggrq ol gur hcpbzvat qrnqyvar,219,1094200.0
CUST085241,Auto Loan,940000,2024-08-02,Y mekbt byau je ydvehc oek jxqj jxu kftqjut febyso wkytubydui xqlu ruud tyijhyrkjut je qbb tufqhjcudji,285,1129000.0
CUST052067,Auto Loan,464000,2025-01-11,K co ytkvkpi vq hqnnqy wr vjcv vjgtg ctg pq rgpfkpi kvgou dghqtg vjg enquwtg qh vjku rjcug,123,557800.0
CUST026050,Top-Up Loan,798000,2025-04-18,V nz jevgvat gb sbyybj hc gung gur cebwrpg qryvirenoyrf ner fhozvggrq ol gur hcpbzvat qrnqyvar,26,958600.0
CUST021319,Top-Up Loan,53000,2024-07-15,Te hzfwo mp rcplewj laacpntlepo tq esle esp dnspofwpo etxpwtyp qzc esp aczupne cpxltyd fynslyrpo,303,64600.0
CUST097631,Travel Loan,194000,2024-10-07,Qb ewctl jm ozmibtg ixxzmkqibml qn bpib gwcz kwuumvba izm qvkwzxwzibml qvbw bpm nqvit dmzaqwv wn bpm iozmmumvb,219,233800.0
CUST074345,Auto Loan,328000,2024-06-30,Qb pia jmmv eig bww twvo aqvkm em kwctl abizb ewzsqvo wv bpib xzwrmkb qlmi em rwsml ijwcb miztqmz,318,394600.0
CUST010503,Top-Up Loan,695000,2024-10-21,Pdwjg ukq bkn ukqn wppajpekj pdwp sa iwejpwej klaj ykiiqjeywpekj zqnejc pda eilhaiajpwpekj lanekz,205,835000.0
CUST064173,Top-Up Loan,143000,2024-10-24,Iextlx wh ghm axlbmtmx mh kxtva hnm matm maxkx tkx gh ixgwbgz bmxfl uxyhkx max vehlnkx hy mabl iatlx,202,172600.0
CUST062689,Home Loan,757000,2024-11-06,Tpiewi hs rsx liwmxexi xs viegl syx xlex xli vizmwih gsrxvegx xivqw evi vizmiaih erh eggitxih,189,909400.0
CUST068256,Home Loan,115000,2024-08-13,Cn qiofx vy uqymigy cz qy wiofx ai ih u mjihnuhyiom liux nlcj qcnbion gowb jfuhhcha,274,139000.0
CUST039236,Loan Against Deposit,223000,2024-11-11,D vh rmdodib oj ajggjr pk ocvo vgg xjhkgdvixz mzlpdmzhzion cvqz wzzi npxxznnapggt hzo,184,268600.0
CUST014098,Home Loan,345000,2024-12-24,Iye cryevn nopsxsdovi tysx go myevn czoxn k vkji Cexnki tecd lsxqo-gkdmrsxq yvn crygc,141,415000.0
CUST099509,Business Loan,594000,2024-06-02,Tpiewi hs rsx liwmxexi xs viegl syx xlex xlivi evi rs tirhmrk mxiqw fijsvi xli gpswyvi sj xlmw tlewi,346,713800.0
CUST018086,Medical Loan,607000,2024-10-22,D vh rmdodib oj ajggjr pk ocvo ocz nxczypgzy odhzgdiz ajm ocz kmjezxo mzhvdin pixcvibzy,204,729400.0
CUST059292,Loan Against Deposit,387000,2024-10-11,Ohw ph nqrz li zh frxog jr iru d klnh li wkh zhdwkhu vwdbv jrrg,215,465400.0
CUST063688,Business Loan,575000,2025-01-29,Bm phnew ux tpxlhfx by px vhnew zh yhk t abdx by max pxtmaxk lmtrl zhhw,105,691000.0
CUST078410,Business Loan,953000,2024-09-29,Dzsogs rc bch vsgwhohs hc fsoqv cih hvoh hvs fsjwgsr qcbhfoqh hsfag ofs fsjwsksr obr oqqsdhsr,227,1144600.0
